event_id_cnty,day,month,year,event_date,fatalities,disorder_type,event_type,sub_event_type,actor1,inter1,actor2,inter2,interaction,civilian_targeting,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,time_precision
NIR1328,21,May,2020,21-05-2020,1,Political violence,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Tillaberi,Ouallam,Simiri,Bani,14.1455,2.1011,1,Urgence Tillabery; Journal le Gardien,New media,"On 21 May 2020, suspected ISGS militants made an incursion into the village of Bani, Simiri Commune (Ouallam, Tillaberi), killed a health worker and pillaged the pharmacy depot.",1
NIR1326,18,May,2020,18-05-2020,0,Political violence,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Tillaberi,Abala,Sanam,Abarey,15.0771,3.7855,1,Tadress24info,New media,"On 18 May 2020, suspected ISGS militants subjected an elections commission (CENI) employee to torture-like treatment and seized two vehicles with elections material rented by the commission in the village of Abarey (Abala, Tillaberi).",1
NIR1327,18,May,2020,18-05-2020,19,Political violence,Battles,Armed clash,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,Military Forces of Niger (2011-2021),1,12,,Western Africa,Niger,Diffa,N'Guigmi,N'Guigmi,Blabrine,14.4244,13.415,1,Actu (Niger); AFP; Aniamey; ANP (Niger); Deutsche Welle; Jeunesse Diffa; L'Evenement Niger; Tadress24info; Twitter; Urgence Diffa,New media-National,"On 18 May 2020, Boko Haram (JAS) or ISWAP militants attacked an army position in Bilabrine [Boula Brin] (N'Guigmi, Diffa), killed at least 12 soldiers, wounded 10 others, and burned or seized materials. Nigerien forces launched a pursuit and killed 7 militants, and recovered a vehicle with a heavy machine gun mounted and arms.",1
NIR1325,16,May,2020,16-05-2020,0,Political violence,Battles,Armed clash,Islamic State (West Africa) - Lake Chad Faction,2,Military Forces of Niger (2011-2021),1,12,,Western Africa,Niger,Diffa,Diffa,Diffa,Doutchi,13.279,12.621,2,AFP; Urgence Diffa; Actu (Niger); Air Info; Jeunesse Diffa; Nashir; L'Evenement Niger; Whatsapp; Twitter; Tadress24info,New media-National,"On 16 May 2020, ISWAP militants fired grad and katyusha rockets against a Nigerien army position in the Doutchi area (Diffa). The army reportedly responded artillery fire. No casualties reported.",1
NIR1324,16,May,2020,16-05-2020,0,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,Military Forces of Niger (2011-2021),1,12,,Western Africa,Niger,Diffa,Bosso,Bosso,Bosso,13.6987,13.3095,1,Whatsapp,New media,"Around 16 May 2020 (as reported), ISWAP or Boko Haram militants targeted a Nigerien military camp with rocket fire in Bosso (Bosso, Diffa).",2
NIR1322,14,May,2020,14-05-2020,0,Political violence,Violence against civilians,Abduction/forced disappearance,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Diffa,Diffa,Gueskerou,Garin Wanzam,13.6458,12.9053,1,Jeunesse Diffa; Whatsapp,New media,"Around 14 May 2020 (between 14 - 15 May), Boko Haram (JAS) militants reportedly abducted two girls and pillaged shops in Garin Wanzam (Gueskerou, Diffa).",2
NIR1323,14,May,2020,14-05-2020,0,Strategic developments,Strategic developments,Looting/property destruction,Unidentified Armed Group (Niger),3,Civilians (Niger),7,37,,Western Africa,Niger,Maradi,Guidan Roumdji,Tibiri,Zanfarawa,13.4643,6.7648,1,Whatsapp,New media,"On 14 May 2020, unknown gunmen entered the village of Zanfarawa (Guidam Roumdji, Maradi), seized livestock and threatened villagers.",1
NIR1321,13,May,2020,13-05-2020,0,Strategic developments,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims and/or Islamic State (West Africa) - Greater Sahara Faction,2,Civilians (Niger),7,27,,Western Africa,Niger,Tillaberi,Torodi,Torodi,Bolsi,13.2944,1.2142,1,Whatsapp,New media,"Around 13 May 2020 (as reported), presumed JNIM or ISGS militants reportedly burned a school after having preached to villagers in Bolsi (Torodi, Tillaberi).",2
NIR1341,11,May,2020,11-05-2020,1,Political violence,Violence against civilians,Attack,Military Forces of Niger (2011-2021),1,Civilians (Niger),7,17,Civilian targeting,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,2,AFP; HRW,Other-International,"Around 11 May 2020 (as reported), Nigerien soldiers aboard armored vehicles reportedly crushed two unarmed individuals who they had earlier detained (described as Boko Haram fighters) south of Diffa (Diffa, Diffa), and killed at least one of them.",2
NIR1320,11,May,2020,11-05-2020,50,Political violence,Battles,Armed clash,Military Forces of Niger (2011-2021),1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,12,,Western Africa,Niger,Diffa,Bosso,Bosso,Tumbun Fulani,13.8154,13.4018,1,Actu (Niger); AFP; AP; L'Evenement Niger; Le Sahel; Niger Inter; RFI; Xinhua,National-International,"On 11 May 2020, Nigerien and MNJTF forces reportedly conducted a combined air/ground operation involving airstrikes, artillery, and raking operations against ISWAP or Boko Haram militants on the island of Tumbun Fulani, northeast of Bosso (Diffa). Fifty militants were reportedly killed.",1
NIR1319,10,May,2020,10-05-2020,20,Political violence,Violence against civilians,Attack,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Diffa,Bosso,Bosso,Gogone,13.5968,13.2526,1,Urgence Diffa; Jeunesse Diffa; Tadress24info,New media,"On 10 May 2020, ISWAP or Boko Haram militants reportedly killed twenty pastoralists in the village of Gogone (Diffa).",1
NIR1313,9,May,2020,09-05-2020,0,Political violence,Battles,Armed clash,Islamic State (West Africa) - Lake Chad Faction,2,Military Forces of Niger (2011-2021),1,12,,Western Africa,Niger,Diffa,Diffa,Diffa,Doutchi,13.279,12.621,2,Africa 1; Whatsapp,New media-International,"On 9 May 2020, presumed ISWAP militants made two attempts to attack an army position in Doutchi, near Diffa (Diffa). The soldiers repulsed the assaults. No casualties reported.",1
NIR1314,9,May,2020,09-05-2020,6,Political violence,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Tillaberi,Tillaberi,Anzourou,Gadabo,14.5445,1.3056,1,Actu (Niger); Tadress24info,New media-National,"On 9 May 2020, suspected ISGS militants killed six civilians in the village of Gadabo (Anzourou, Tillaberi)",1
NIR1315,9,May,2020,09-05-2020,1,Political violence,Violence against civilians,Attack,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Diffa,Diffa,Gueskerou,Kindjandi,13.7379,12.9311,1,Whatsapp; Jeunesse Diffa,New media,"Around 9 May 2020 (from 8 - 9 May), ISWAP or Boko Haram militants reportedly assassinated one Kanuri merchant leader, abducted at least two other people including one Fulani pastoralist, and pillaged shops in the village of Kindjandi (Gueskerou, Diffa).",2
NIR1316,9,May,2020,09-05-2020,9,Political violence,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Tillaberi,Tillaberi,Anzourou,Zibane,14.5533,1.3357,1,Actu (Niger); Tadress24info,New media-National,"On 9 May 2020, suspected ISGS militants killed nine civilians in the village of Zibane [Ziban] (Anzourou, Tillaberi).",1
NIR1317,9,May,2020,09-05-2020,3,Political violence,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Tillaberi,Tillaberi,Anzourou,Zibane Koira Tegui,14.551,1.3275,1,Actu (Niger); Tadress24info,New media-National,"On 9 May 2020, suspected ISGS militants killed three civilians in the village of Zibane Koira Tegui (Anzourou, Tillaberi)",1
NIR1318,8,May,2020,08-05-2020,1,Political violence,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Tillaberi,Ouallam,Tondikiwindi,Zerma Dare,14.9061,1.7771,1,Urgence Tillabery; Whatsapp,New media,"On 8 May 2020, presumed ISGS militants assassinated the son of the village imam and seized livestock in Zaroum Darey [Zerma Dare] (Ouallam, Tillaberi).",1
NIR1312,7,May,2020,07-05-2020,0,Strategic developments,Strategic developments,Looting/property destruction,Islamic State (West Africa) - Greater Sahara Faction,2,Civilians (Niger),7,27,,Western Africa,Niger,Tillaberi,Abala,Abala,Safalla,14.8456,3.352,1,Twitter; Urgence Tillabery,New media,"On 7 May 2020, suspected ISGS militants seized a vehicle belonging to a municipal councilor in Safala (Abala, Tillabery).",1
NIR1311,5,May,2020,05-05-2020,2,Political violence,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Tillaberi,Tillaberi,Dessa,Gaigorou,14.5828,1.1206,1,Twitter; Urgence Tillabery; Studio Kalangou,New media-National,"On 5 May 2020, suspected ISGS militants attacked the village of Gaigorou (Dessa, Tillabery), and killed two civilians and wounded another.",1
NIR1379,4,May,2020,04-05-2020,0,Political violence,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,2,Military Forces of Niger (2011-2021) Gendarmerie,1,12,,Western Africa,Niger,Tillaberi,Say,Tamou,Tamou,12.7555,2.1769,1,Whatsapp,New media,"On 4 May 2020, presumed JNIM militants reportedly attacked the gendarmerie in Tamou (Say, Tillaberi). The attack was repelled, with no casualties reported.",1
NIR1310,4,May,2020,04-05-2020,4,Political violence,Violence against civilians,Attack,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Diffa,Bosso,Bosso,Bosso,13.6987,13.3095,2,Whatsapp,New media,"On 4 May 2020, presumed ISWAP or Boko Haram militants reportedly killed four pastoralist men in Blatoungour, near Bosso (Bosso, Diffa).",1
NIR1309,3,May,2020,03-05-2020,2,Political violence,Battles,Armed clash,Islamic State (West Africa) - Lake Chad Faction,2,Military Forces of Niger (2011-2021),1,12,,Western Africa,Niger,Diffa,Diffa,Diffa,Doutchi,13.279,12.621,1,Niger Inter; Actu (Niger); Urgence Diffa; Amaq; Tamtam Info; AFP; Le Sahel; L'Evenement Niger; Jeune Afrique; RFI; Tadress24info; Rocket Chat; Nashir; Aniamey,New media-National,"On 3 May 2020, ISWAP militants attacked a Nigerien army camp in Doutchi, south of Diffa (Diffa), killed two soldiers, wounded three, and partially burned the camp and vehicles. Arms, ammunition, and vehicles were carted away by the militants.",1
NIR1308,3,May,2020,03-05-2020,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,2,Military Forces of Niger (2011-2021),1,12,,Western Africa,Niger,Tillaberi,Torodi,Torodi,Bolsi,13.2944,1.2142,2,Whatsapp; Al Zallaqa; Menastream,Local partner-New media,"On 3 May 2020, JNIM fighters reportedly detonated an IED destroying an armored vehicle of the Nigerien army between Bolsi and Bossey Bangou (Torodi, Tillabery). At least one soldier killed and two wounded.",1
NIR1307,2,May,2020,02-05-2020,2,Political violence,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Tillaberi,Torodi,Torodi,Bolsi,13.2944,1.2142,1,Whatsapp,New media,"Around 2 May 2020 (as reported), suspected JNIM militants attacked the village of Bolsi (Torodi, Tillabery), killed two people and wounded a dozen others.",2
NIR1306,1,May,2020,01-05-2020,0,Political violence,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Diffa,Bosso,Bosso,Boula Gana,13.6775,13.293,2,Jeunesse Diffa; Whatsapp,New media,"Around 1 May 2020 (as reported), ISWAP or Boko Haram militants abducted a girl in Koudo Kaoua, near Boula Gana (Bosso, Diffa).",2
NIR1305,30,April,2020,30-04-2020,0,Demonstrations,Riots,Violent demonstration,Rioters (Niger),5,Police Forces of Niger (2011-2021),1,15,,Western Africa,Niger,Diffa,N'Guigmi,N'Guigmi,NGuigmi,14.2495,13.1092,1,Whatsapp; Facebook,New media,"On 30 April 2020, security forces enforcing the nightly coronavirus curfew dispersed merchants at the market in Nguigmi (Nguigmi, Diffa), accompanied by reports that the security forces assaulted passersby, pillaged shops, and stripped people of their belongings, causing youths to mobilize and clash with the security forces who responded with live fire. At least one girl was wounded and hospitalized.",1
NIR1304,28,April,2020,28-04-2020,2,Political violence,Battles,Armed clash,Military Forces of Niger (2011-2021),1,Islamic State (West Africa) - Greater Sahara Faction,2,12,,Western Africa,Niger,Tillaberi,Tillaberi,Dessa,Famale,14.5521,1.0824,1,Whatsapp,New media,"On 28 April 2020, the Nigerien army reportedly killed two suspected ISGS militants in Famale (Dessa, Tillaberi) who intended or were in the process of sabotaging a telecommunications antenna.",1
NIR1302,27,April,2020,27-04-2020,0,Political violence,Battles,Armed clash,Military Forces of Niger (2011-2021),1,Islamic State (West Africa) - Greater Sahara Faction,2,12,,Western Africa,Niger,Tillaberi,Tillaberi,Anzourou,Theim,14.7277,1.2869,2,Whatsapp,New media,"On 27 April 2020, Nigerien forces intercepted a suspected ISGS convoy in the area of Tem [Theim] (Anzourou, Tillabery), and destroyed a vehicle and arrested nine militants.",1
NIR1298,27,April,2020,27-04-2020,2,Political violence,Battles,Armed clash,Islamic State (West Africa) - Lake Chad Faction,2,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,22,,Western Africa,Niger,Diffa,Bosso,Bosso,Dagaya,13.5518,13.0635,2,Whatsapp,New media,"Around 27 April 2020 (as reported), ISWAP and JAS militants reportedly clashed near Dagaya (Bosso, Diffa) following the reported abduction of several women by JAS. The women escaped during the clashes. Two presumed ISWAP fighters were killed and two others wounded.",2
NIR1297,27,April,2020,27-04-2020,0,Political violence,Violence against civilians,Abduction/forced disappearance,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,Civilians (Niger),7,27,Civilian targeting,Western Africa,Niger,Diffa,Bosso,Bosso,Dagaya,13.5518,13.0635,2,Whatsapp,New media,"Around 27 April 2020 (as reported), Boko Haram (JAS) militants reportedly abducted an unspecified number of women near Dagaya (Bosso, Diffa).",2
NIR1299,27,April,2020,27-04-2020,0,Demonstrations,Riots,Violent demonstration,Rioters (Niger),5,,0,50,,Western Africa,Niger,Diffa,Diffa,Chetimari,Gagamari,13.2052,12.4193,1,Whatsapp,New media,"On 27 April 2020, a number of residents demonstrated in Gagamari (Chetimari, Diffa) against the arrest of an imam and threw stones against a vehicle belonging to an NGO. The reason for the arrest is unknown, although possibly to enforce the closure of mosques and ban on collective prayers to prevent the spread of the coronavirus.",1
NIR1296,27,April,2020,27-04-2020,0,Strategic developments,Strategic developments,Looting/property destruction,Military Forces of Niger (2011-2021),1,Civilians (Niger),7,17,,Western Africa,Niger,Tillaberi,Bankilare,Bankilare,Amarsingue,14.3517,0.3322,1,Twitter; Whatsapp,New media,"On 27 April 2020, Nigerien soldiers burned motorbikes belonging to villagers in Amarsingue (Tera, Tillaberi).",1
NIR1301,27,April,2020,27-04-2020,0,Strategic developments,Strategic developments,Looting/property destruction,Military Forces of Niger (2011-2021),1,Civilians (Niger),7,17,,Western Africa,Niger,Tillaberi,Tera,Gorouol,Sela,14.3545,0.294,1,Whatsapp,New media,"On 27 April 2020, Nigerien soldiers burned twenty motorbikes belonging to villagers in Sela (Tera, Tillaberi).",1
NIR1300,27,April,2020,27-04-2020,1,Political violence,Violence against civilians,Attack,Fulani Ethnic Militia (Niger),4,Civilians (Niger),7,47,Civilian targeting,Western Africa,Niger,Diffa,Diffa,Gueskerou,Ngalori,13.4671,12.8071,1,Whatsapp,New media,"Around 27 April 2020 (as reported), suspected Fulani militiamen shot dead a farmer in Ngalori (Gueskerou, Diffa), reportedly in the context of a land dispute.",2
